ts,symbol,side,quantity,price,fee
2024-04-10 19:40:00+00:00,XAUUSD,sell,1.0,23.300385,0.0
2024-04-10 20:00:00+00:00,XAUUSD,buy,1.0,23.3101,0.0
2024-04-10 22:10:00+00:00,XAUUSD,sell,1.0,23.351784738869696,0.0
2024-04-11 14:55:00+00:00,XAUUSD,buy,1.0,23.3909,0.0
2024-04-11 17:10:00+00:00,XAUUSD,sell,1.0,23.539787200460044,0.0
2024-04-11 19:25:00+00:00,XAUUSD,buy,1.0,23.64415,0.0
2024-04-11 19:40:00+00:00,XAUUSD,sell,1.0,23.707504855857582,0.0
2024-04-11 19:55:00+00:00,XAUUSD,buy,1.0,23.729,0.0
2024-04-12 01:55:00+00:00,XAUUSD,sell,1.0,23.908700000000003,0.0
2024-04-12 11:45:00+00:00,XAUUSD,buy,1.0,23.9528,0.0
2024-04-12 13:50:00+00:00,XAUUSD,sell,1.0,24.058797820184605,0.0
2024-04-12 14:10:00+00:00,XAUUSD,buy,1.0,24.1424,0.0
2024-04-12 15:25:00+00:00,XAUUSD,sell,1.0,23.99275536281508,0.0
2024-04-15 00:30:00+00:00,XAUUSD,sell,1.0,23.57125,0.0
2024-04-15 06:30:00+00:00,XAUUSD,buy,1.0,23.5834,0.0
2024-04-16 09:55:00+00:00,XAUUSD,buy,1.0,23.7239,0.0
2024-04-16 10:30:00+00:00,XAUUSD,sell,1.0,23.69384089908635,0.0
2024-04-16 19:30:00+00:00,XAUUSD,sell,1.0,23.900915,0.0
2024-04-16 20:50:00+00:00,XAUUSD,buy,1.0,23.808238795378795,0.0
2024-04-17 09:40:00+00:00,XAUUSD,sell,1.0,23.912565,0.0
2024-04-17 12:20:00+00:00,XAUUSD,buy,1.0,23.844589544883043,0.0
2024-04-18 15:40:00+00:00,XAUUSD,sell,1.0,23.81275,0.0
2024-04-18 15:55:00+00:00,XAUUSD,buy,1.0,23.84407449475585,0.0
2024-04-19 02:35:00+00:00,XAUUSD,sell,1.0,24.0363,0.0
2024-04-19 04:40:00+00:00,XAUUSD,buy,1.0,23.816150646311275,0.0
2024-04-22 08:35:00+00:00,XAUUSD,buy,1.0,23.60705,0.0
2024-04-22 10:35:00+00:00,XAUUSD,sell,1.0,23.574994071598773,0.0
2024-04-22 11:00:00+00:00,XAUUSD,sell,1.0,23.55085,0.0
2024-04-22 11:15:00+00:00,XAUUSD,buy,1.0,23.44179516975292,0.0
2024-04-22 12:00:00+00:00,XAUUSD,sell,1.0,23.4155,0.0
2024-04-22 12:30:00+00:00,XAUUSD,buy,1.0,23.486688194207265,0.0
2024-04-22 15:00:00+00:00,XAUUSD,sell,1.0,23.399015,0.0
2024-04-22 16:20:00+00:00,XAUUSD,buy,1.0,23.306894678748343,0.0
2024-04-22 18:00:00+00:00,XAUUSD,sell,1.0,23.29295,0.0
2024-04-23 00:00:00+00:00,XAUUSD,buy,1.0,23.3284,0.0
2024-04-23 17:10:00+00:00,XAUUSD,sell,1.0,23.281350000000003,0.0
2024-04-23 23:10:00+00:00,XAUUSD,buy,1.0,23.232,0.0
2024-04-24 02:05:00+00:00,XAUUSD,buy,1.0,23.20555,0.0
2024-04-24 02:30:00+00:00,XAUUSD,sell,1.0,23.18485737457876,0.0
2024-04-24 02:50:00+00:00,XAUUSD,buy,1.0,23.21255,0.0
2024-04-24 06:00:00+00:00,XAUUSD,sell,1.0,23.30713416286141,0.0
2024-04-24 06:25:00+00:00,XAUUSD,sell,1.0,23.26215,0.0
2024-04-24 09:15:00+00:00,XAUUSD,buy,1.0,23.15153368818595,0.0
2024-04-24 14:30:00+00:00,XAUUSD,buy,1.0,23.23775,0.0
2024-04-24 20:20:00+00:00,XAUUSD,sell,1.0,23.16387608458771,0.0
2024-04-25 00:15:00+00:00,XAUUSD,buy,1.0,23.182705,0.0
2024-04-25 03:10:00+00:00,XAUUSD,sell,1.0,23.1530288435383,0.0
2024-04-25 06:35:00+00:00,XAUUSD,buy,1.0,23.20935,0.0
2024-04-25 08:00:00+00:00,XAUUSD,sell,1.0,23.27636490311351,0.0
2024-04-25 11:25:00+00:00,XAUUSD,sell,1.0,23.27105,0.0
2024-04-25 11:40:00+00:00,XAUUSD,buy,1.0,23.306360393267823,0.0
2024-04-25 12:10:00+00:00,XAUUSD,sell,1.0,23.27475,0.0
2024-04-25 12:30:00+00:00,XAUUSD,buy,1.0,23.30632705800241,0.0
2024-04-25 16:15:00+00:00,XAUUSD,sell,1.0,23.2824,0.0
2024-04-25 17:55:00+00:00,XAUUSD,buy,1.0,23.319230706392467,0.0
2024-04-29 13:35:00+00:00,XAUUSD,sell,1.0,23.312150000000003,0.0
2024-04-29 13:55:00+00:00,XAUUSD,buy,1.0,23.351004801025624,0.0
2024-04-29 14:20:00+00:00,XAUUSD,sell,1.0,23.34315,0.0
2024-04-29 14:25:00+00:00,XAUUSD,buy,1.0,23.390194541167403,0.0
2024-04-29 15:15:00+00:00,XAUUSD,sell,1.0,23.349285,0.0
2024-04-29 15:40:00+00:00,XAUUSD,buy,1.0,23.385488741111867,0.0
2024-04-29 17:35:00+00:00,XAUUSD,sell,1.0,23.438665,0.0
2024-04-29 19:00:00+00:00,XAUUSD,buy,1.0,23.37371116608245,0.0
2024-04-29 22:30:00+00:00,XAUUSD,sell,1.0,23.34445,0.0
2024-04-30 02:10:00+00:00,XAUUSD,buy,1.0,23.301514442239423,0.0
2024-04-30 08:10:00+00:00,XAUUSD,sell,1.0,23.162535,0.0
2024-04-30 08:55:00+00:00,XAUUSD,buy,1.0,23.111271325887053,0.0
2024-04-30 11:00:00+00:00,XAUUSD,sell,1.0,23.14495,0.0
2024-04-30 12:30:00+00:00,XAUUSD,buy,1.0,23.06783598617257,0.0
2024-04-30 13:35:00+00:00,XAUUSD,buy,1.0,23.079500000000003,0.0
2024-04-30 14:05:00+00:00,XAUUSD,sell,1.0,23.023610941059484,0.0
2024-04-30 16:30:00+00:00,XAUUSD,sell,1.0,22.9571,0.0
2024-04-30 20:30:00+00:00,XAUUSD,buy,1.0,22.8729759067439,0.0
2024-05-01 00:20:00+00:00,XAUUSD,sell,1.0,22.88435,0.0
2024-05-01 06:20:00+00:00,XAUUSD,buy,1.0,22.8884,0.0
2024-05-01 15:25:00+00:00,XAUUSD,buy,1.0,23.0873,0.0
2024-05-01 18:00:00+00:00,XAUUSD,sell,1.0,22.969244776622627,0.0
2024-05-01 19:50:00+00:00,XAUUSD,sell,1.0,23.1399,0.0
2024-05-01 23:45:00+00:00,XAUUSD,buy,1.0,23.238380583993145,0.0
2024-05-02 12:05:00+00:00,XAUUSD,buy,1.0,22.993450000000003,0.0
2024-05-02 12:25:00+00:00,XAUUSD,sell,1.0,23.034658258033545,0.0
2024-05-02 14:15:00+00:00,XAUUSD,buy,1.0,22.975135,0.0
2024-05-02 20:15:00+00:00,XAUUSD,sell,1.0,23.02865,0.0
2024-05-03 05:55:00+00:00,XAUUSD,sell,1.0,23.060815,0.0
2024-05-03 06:50:00+00:00,XAUUSD,buy,1.0,23.002772346138425,0.0
2024-05-06 00:35:00+00:00,XAUUSD,buy,1.0,22.9521,0.0
2024-05-06 01:00:00+00:00,XAUUSD,sell,1.0,23.025300811383303,0.0
2024-05-06 02:30:00+00:00,XAUUSD,sell,1.0,23.1044,0.0
2024-05-06 07:25:00+00:00,XAUUSD,buy,1.0,23.159636829660244,0.0
2024-05-06 12:35:00+00:00,XAUUSD,buy,1.0,23.215485,0.0
2024-05-06 18:35:00+00:00,XAUUSD,sell,1.0,23.244865,0.0
2024-05-08 04:00:00+00:00,XAUUSD,buy,1.0,23.1772,0.0
2024-05-08 05:30:00+00:00,XAUUSD,sell,1.0,23.209106522341727,0.0
2024-05-08 11:35:00+00:00,XAUUSD,buy,1.0,23.173615,0.0
2024-05-08 11:50:00+00:00,XAUUSD,sell,1.0,23.14007125485957,0.0
2024-05-08 15:55:00+00:00,XAUUSD,buy,1.0,23.204385,0.0
2024-05-08 16:40:00+00:00,XAUUSD,sell,1.0,23.162920407288212,0.0
2024-05-09 00:30:00+00:00,XAUUSD,buy,1.0,23.088050000000003,0.0
2024-05-09 00:50:00+00:00,XAUUSD,sell,1.0,23.10454406623145,0.0
2024-05-09 12:20:00+00:00,XAUUSD,buy,1.0,23.188115,0.0
2024-05-09 12:35:00+00:00,XAUUSD,sell,1.0,23.25828495982689,0.0
2024-05-09 14:55:00+00:00,XAUUSD,buy,1.0,23.3339,0.0
2024-05-09 20:00:00+00:00,XAUUSD,sell,1.0,23.445451222122927,0.0
2024-05-10 01:00:00+00:00,XAUUSD,buy,1.0,23.52035,0.0
2024-05-10 06:30:00+00:00,XAUUSD,sell,1.0,23.62729465475664,0.0
2024-05-10 13:20:00+00:00,XAUUSD,buy,1.0,23.70595,0.0
2024-05-10 14:55:00+00:00,XAUUSD,sell,1.0,23.595557692596937,0.0
2024-05-10 16:20:00+00:00,XAUUSD,buy,1.0,23.6582,0.0
2024-05-10 20:45:00+00:00,XAUUSD,sell,1.0,23.612992126441565,0.0
2024-05-13 08:15:00+00:00,XAUUSD,sell,1.0,23.4797,0.0
2024-05-13 08:40:00+00:00,XAUUSD,buy,1.0,23.424284513035985,0.0
2024-05-13 09:05:00+00:00,XAUUSD,buy,1.0,23.44225,0.0
2024-05-13 09:25:00+00:00,XAUUSD,sell,1.0,23.413963827097376,0.0
2024-05-13 10:10:00+00:00,XAUUSD,buy,1.0,23.418415,0.0
2024-05-13 11:10:00+00:00,XAUUSD,sell,1.0,23.389094600133657,0.0
2024-05-13 12:10:00+00:00,XAUUSD,buy,1.0,23.47175,0.0
2024-05-13 13:45:00+00:00,XAUUSD,sell,1.0,23.422683519209617,0.0
2024-05-13 15:55:00+00:00,XAUUSD,buy,1.0,23.3596,0.0
2024-05-13 21:55:00+00:00,XAUUSD,sell,1.0,23.36765,0.0
2024-05-14 18:55:00+00:00,XAUUSD,sell,1.0,23.57715,0.0
2024-05-15 00:55:00+00:00,XAUUSD,buy,1.0,23.559015,0.0
2024-05-15 01:30:00+00:00,XAUUSD,buy,1.0,23.586365,0.0
2024-05-15 07:30:00+00:00,XAUUSD,sell,1.0,23.641915,0.0
2024-05-15 15:50:00+00:00,XAUUSD,sell,1.0,23.7841,0.0
2024-05-15 16:15:00+00:00,XAUUSD,buy,1.0,23.842920171896395,0.0
2024-05-15 16:35:00+00:00,XAUUSD,sell,1.0,23.829235,0.0
2024-05-15 16:45:00+00:00,XAUUSD,buy,1.0,23.865394357778317,0.0
2024-05-16 07:20:00+00:00,XAUUSD,buy,1.0,23.89895,0.0
2024-05-16 09:25:00+00:00,XAUUSD,sell,1.0,23.84455253485896,0.0
2024-05-16 14:00:00+00:00,XAUUSD,buy,1.0,23.778485,0.0
2024-05-16 20:00:00+00:00,XAUUSD,sell,1.0,23.7814,0.0
2024-05-16 20:15:00+00:00,XAUUSD,sell,1.0,23.774215,0.0
2024-05-17 02:15:00+00:00,XAUUSD,buy,1.0,23.78335,0.0
2024-05-17 03:55:00+00:00,XAUUSD,buy,1.0,23.779335000000003,0.0
2024-05-17 06:10:00+00:00,XAUUSD,sell,1.0,23.833107863115963,0.0
2024-05-17 08:10:00+00:00,XAUUSD,sell,1.0,23.8263,0.0
2024-05-17 08:55:00+00:00,XAUUSD,buy,1.0,23.851609279383823,0.0
2024-05-17 12:35:00+00:00,XAUUSD,sell,1.0,23.87205,0.0
2024-05-17 12:40:00+00:00,XAUUSD,buy,1.0,23.90569923801646,0.0
2024-05-17 13:35:00+00:00,XAUUSD,sell,1.0,23.9878,0.0
2024-05-17 14:25:00+00:00,XAUUSD,buy,1.0,24.05869006467809,0.0
2024-05-17 16:00:00+00:00,XAUUSD,buy,1.0,24.110115,0.0
2024-05-19 23:00:00+00:00,XAUUSD,sell,1.0,24.18275,0.0
2024-05-20 00:25:00+00:00,XAUUSD,buy,1.0,24.217635,0.0
2024-05-20 01:00:00+00:00,XAUUSD,sell,1.0,24.32764050876991,0.0
2024-05-20 01:55:00+00:00,XAUUSD,buy,1.0,24.347285,0.0
2024-05-20 05:35:00+00:00,XAUUSD,sell,1.0,24.46898379915393,0.0
2024-05-21 13:10:00+00:00,XAUUSD,buy,1.0,24.2808,0.0
2024-05-21 16:00:00+00:00,XAUUSD,sell,1.0,24.198998633070136,0.0
2024-05-22 09:15:00+00:00,XAUUSD,buy,1.0,24.176685,0.0
2024-05-22 09:30:00+00:00,XAUUSD,sell,1.0,24.15190770924572,0.0
2024-05-22 17:15:00+00:00,XAUUSD,sell,1.0,23.910615,0.0
2024-05-22 18:20:00+00:00,XAUUSD,buy,1.0,23.834184743088947,0.0
2024-05-22 20:30:00+00:00,XAUUSD,sell,1.0,23.783215,0.0
2024-05-22 22:00:00+00:00,XAUUSD,buy,1.0,23.804298992017003,0.0
2024-05-23 00:45:00+00:00,XAUUSD,sell,1.0,23.8046,0.0
2024-05-23 01:20:00+00:00,XAUUSD,buy,1.0,23.742484582091144,0.0
2024-05-23 02:35:00+00:00,XAUUSD,sell,1.0,23.6966,0.0
2024-05-23 04:15:00+00:00,XAUUSD,buy,1.0,23.73421330056725,0.0
2024-05-23 11:50:00+00:00,XAUUSD,sell,1.0,23.6703,0.0
2024-05-23 12:50:00+00:00,XAUUSD,buy,1.0,23.61552408566641,0.0
2024-05-23 16:10:00+00:00,XAUUSD,sell,1.0,23.4568,0.0
2024-05-23 17:25:00+00:00,XAUUSD,buy,1.0,23.35849371292809,0.0
2024-05-24 07:30:00+00:00,XAUUSD,sell,1.0,23.373535,0.0
2024-05-24 08:45:00+00:00,XAUUSD,buy,1.0,23.410103835333302,0.0
2024-05-24 15:20:00+00:00,XAUUSD,sell,1.0,23.363035,0.0
2024-05-26 22:20:00+00:00,XAUUSD,buy,1.0,23.35275,0.0
2024-05-27 11:45:00+00:00,XAUUSD,sell,1.0,23.444085,0.0
2024-05-27 12:15:00+00:00,XAUUSD,buy,1.0,23.45888824971798,0.0
2024-05-28 16:25:00+00:00,XAUUSD,sell,1.0,23.57545,0.0
2024-05-28 22:25:00+00:00,XAUUSD,buy,1.0,23.597285,0.0
2024-05-29 04:30:00+00:00,XAUUSD,sell,1.0,23.5733,0.0
2024-05-29 05:30:00+00:00,XAUUSD,buy,1.0,23.59191042719494,0.0
2024-05-29 13:40:00+00:00,XAUUSD,sell,1.0,23.407435,0.0
2024-05-29 19:40:00+00:00,XAUUSD,buy,1.0,23.378335,0.0
2024-05-30 19:45:00+00:00,XAUUSD,sell,1.0,23.40145,0.0
2024-05-30 20:40:00+00:00,XAUUSD,buy,1.0,23.429021436420147,0.0
2024-06-03 02:20:00+00:00,XAUUSD,sell,1.0,23.288315,0.0
2024-06-03 03:25:00+00:00,XAUUSD,buy,1.0,23.23913373899836,0.0
2024-06-03 03:40:00+00:00,XAUUSD,sell,1.0,23.23095,0.0
2024-06-03 07:15:00+00:00,XAUUSD,buy,1.0,23.285213094608928,0.0
2024-06-03 17:20:00+00:00,XAUUSD,sell,1.0,23.489065,0.0
2024-06-03 23:20:00+00:00,XAUUSD,buy,1.0,23.50905,0.0
2024-06-04 09:45:00+00:00,XAUUSD,buy,1.0,23.3213,0.0
2024-06-04 11:00:00+00:00,XAUUSD,sell,1.0,23.288005637774084,0.0
2024-06-04 11:55:00+00:00,XAUUSD,buy,1.0,23.280385,0.0
2024-06-04 12:30:00+00:00,XAUUSD,sell,1.0,23.337358641351297,0.0
2024-06-05 07:20:00+00:00,XAUUSD,sell,1.0,23.3071,0.0
2024-06-05 08:10:00+00:00,XAUUSD,buy,1.0,23.341306468839704,0.0
2024-06-05 10:35:00+00:00,XAUUSD,buy,1.0,23.3382,0.0
2024-06-05 12:45:00+00:00,XAUUSD,sell,1.0,23.398789951134106,0.0
2024-06-05 13:55:00+00:00,XAUUSD,buy,1.0,23.45392,0.0
2024-06-05 14:05:00+00:00,XAUUSD,sell,1.0,23.37651334735215,0.0
2024-06-05 14:30:00+00:00,XAUUSD,buy,1.0,23.4721,0.0
2024-06-05 20:30:00+00:00,XAUUSD,sell,1.0,23.53285,0.0
2024-06-06 01:00:00+00:00,XAUUSD,buy,1.0,23.5836,0.0
2024-06-06 01:25:00+00:00,XAUUSD,sell,1.0,23.66314918114445,0.0
2024-06-06 02:30:00+00:00,XAUUSD,buy,1.0,23.7013,0.0
2024-06-06 06:25:00+00:00,XAUUSD,sell,1.0,23.647347953678253,0.0
2024-06-06 13:20:00+00:00,XAUUSD,buy,1.0,23.59155,0.0
2024-06-06 15:15:00+00:00,XAUUSD,sell,1.0,23.716836445240407,0.0
2024-06-07 02:30:00+00:00,XAUUSD,buy,1.0,23.723515,0.0
2024-06-07 03:25:00+00:00,XAUUSD,sell,1.0,23.787491946775653,0.0
2024-06-07 03:35:00+00:00,XAUUSD,buy,1.0,23.79565,0.0
2024-06-07 06:15:00+00:00,XAUUSD,sell,1.0,23.748523691220523,0.0
2024-06-07 11:45:00+00:00,XAUUSD,sell,1.0,23.3348,0.0
2024-06-07 11:50:00+00:00,XAUUSD,buy,1.0,23.35564565450175,0.0
2024-06-07 13:40:00+00:00,XAUUSD,sell,1.0,23.17035,0.0
2024-06-07 19:30:00+00:00,XAUUSD,buy,1.0,22.93060699495181,0.0
2024-06-10 03:20:00+00:00,XAUUSD,sell,1.0,22.951835000000003,0.0
2024-06-10 06:40:00+00:00,XAUUSD,buy,1.0,22.89417479544776,0.0
2024-06-10 18:45:00+00:00,XAUUSD,sell,1.0,23.102715,0.0
2024-06-10 19:00:00+00:00,XAUUSD,buy,1.0,23.11748090540478,0.0
2024-06-11 01:00:00+00:00,XAUUSD,sell,1.0,23.08555,0.0
2024-06-11 01:50:00+00:00,XAUUSD,buy,1.0,23.046841775779928,0.0
2024-06-11 22:25:00+00:00,XAUUSD,sell,1.0,23.15345,0.0
2024-06-11 22:45:00+00:00,XAUUSD,buy,1.0,23.175664212272583,0.0
2024-06-12 03:50:00+00:00,XAUUSD,sell,1.0,23.143765,0.0
2024-06-12 06:15:00+00:00,XAUUSD,buy,1.0,23.166017629962493,0.0
2024-06-12 06:55:00+00:00,XAUUSD,sell,1.0,23.149015,0.0
2024-06-12 12:30:00+00:00,XAUUSD,buy,1.0,23.17578742349101,0.0
2024-06-13 08:05:00+00:00,XAUUSD,sell,1.0,23.1504,0.0
2024-06-13 10:20:00+00:00,XAUUSD,buy,1.0,23.190182945421004,0.0
2024-06-13 22:35:00+00:00,XAUUSD,sell,1.0,23.031755,0.0
2024-06-14 00:30:00+00:00,XAUUSD,buy,1.0,23.042931271173146,0.0
2024-06-14 16:00:00+00:00,XAUUSD,buy,1.0,23.285085,0.0
2024-06-16 23:00:00+00:00,XAUUSD,sell,1.0,23.288245,0.0
2024-06-17 11:30:00+00:00,XAUUSD,sell,1.0,23.1809,0.0
2024-06-17 13:05:00+00:00,XAUUSD,buy,1.0,23.216427256071395,0.0
2024-06-17 17:20:00+00:00,XAUUSD,sell,1.0,23.1586,0.0
2024-06-17 18:40:00+00:00,XAUUSD,buy,1.0,23.187424418823923,0.0
2024-06-18 09:05:00+00:00,XAUUSD,buy,1.0,23.1344,0.0
2024-06-18 10:25:00+00:00,XAUUSD,sell,1.0,23.10625300554328,0.0
2024-06-18 16:55:00+00:00,XAUUSD,buy,1.0,23.30325,0.0
2024-06-18 22:55:00+00:00,XAUUSD,sell,1.0,23.283145,0.0
2024-06-19 03:10:00+00:00,XAUUSD,buy,1.0,23.316535,0.0
2024-06-19 03:20:00+00:00,XAUUSD,sell,1.0,23.299910659210592,0.0
2024-06-19 16:50:00+00:00,XAUUSD,sell,1.0,23.296715,0.0
2024-06-19 22:50:00+00:00,XAUUSD,buy,1.0,23.30415,0.0
2024-06-20 09:35:00+00:00,XAUUSD,buy,1.0,23.352685,0.0
2024-06-20 11:40:00+00:00,XAUUSD,sell,1.0,23.41280871985898,0.0
2024-06-21 07:40:00+00:00,XAUUSD,buy,1.0,23.6068,0.0
2024-06-21 13:25:00+00:00,XAUUSD,sell,1.0,23.54860721830658,0.0
2024-06-21 14:35:00+00:00,XAUUSD,buy,1.0,23.36665,0.0
2024-06-21 15:15:00+00:00,XAUUSD,sell,1.0,23.2772245679178,0.0
2024-06-21 15:50:00+00:00,XAUUSD,buy,1.0,23.294165,0.0
2024-06-21 16:10:00+00:00,XAUUSD,sell,1.0,23.24937068889245,0.0
2024-06-23 22:55:00+00:00,XAUUSD,sell,1.0,23.2161,0.0
2024-06-23 23:15:00+00:00,XAUUSD,buy,1.0,23.2013852016815,0.0
2024-06-23 23:40:00+00:00,XAUUSD,sell,1.0,23.1951,0.0
2024-06-24 00:00:00+00:00,XAUUSD,buy,1.0,23.206840163291474,0.0
2024-06-24 08:05:00+00:00,XAUUSD,sell,1.0,23.3057,0.0
2024-06-24 09:05:00+00:00,XAUUSD,buy,1.0,23.27377883415532,0.0
2024-06-24 09:30:00+00:00,XAUUSD,sell,1.0,23.2498,0.0
2024-06-24 13:25:00+00:00,XAUUSD,buy,1.0,23.312393360738337,0.0
2024-06-25 12:35:00+00:00,XAUUSD,sell,1.0,23.26305,0.0
2024-06-25 15:30:00+00:00,XAUUSD,buy,1.0,23.17013584146563,0.0
2024-06-27 14:00:00+00:00,XAUUSD,buy,1.0,23.2898,0.0
2024-06-27 20:00:00+00:00,XAUUSD,sell,1.0,23.263935,0.0
2024-06-28 03:55:00+00:00,XAUUSD,buy,1.0,23.21845,0.0
2024-06-28 04:00:00+00:00,XAUUSD,sell,1.0,23.208432933295622,0.0
2024-06-28 04:50:00+00:00,XAUUSD,buy,1.0,23.214135,0.0
2024-06-28 05:30:00+00:00,XAUUSD,sell,1.0,23.24179244700373,0.0
2024-06-28 06:25:00+00:00,XAUUSD,buy,1.0,23.2767,0.0
2024-06-28 06:40:00+00:00,XAUUSD,sell,1.0,23.254508339764865,0.0
