ts,symbol,side,quantity,price,fee,signed_qty,gross_notional,cash_flow
2024-05-06 02:30:00+00:00,XAUUSD,sell,1.0,23.1044,0.0,-1.0,-23.1044,23.1044
2024-05-06 07:25:00+00:00,XAUUSD,buy,1.0,23.159636829660244,0.0,1.0,23.159636829660244,-23.159636829660244
2024-05-06 12:35:00+00:00,XAUUSD,buy,1.0,23.215485,0.0,1.0,23.215485,-23.215485
2024-05-06 18:35:00+00:00,XAUUSD,sell,1.0,23.244865,0.0,-1.0,-23.244865,23.244865
2024-05-08 04:00:00+00:00,XAUUSD,buy,1.0,23.1772,0.0,1.0,23.1772,-23.1772
2024-05-08 05:30:00+00:00,XAUUSD,sell,1.0,23.209106522341727,0.0,-1.0,-23.209106522341727,23.209106522341727
2024-05-08 11:35:00+00:00,XAUUSD,buy,1.0,23.173615,0.0,1.0,23.173615,-23.173615
2024-05-08 11:50:00+00:00,XAUUSD,sell,1.0,23.14007125485957,0.0,-1.0,-23.14007125485957,23.14007125485957
2024-05-08 15:55:00+00:00,XAUUSD,buy,1.0,23.204385,0.0,1.0,23.204385,-23.204385
2024-05-08 16:40:00+00:00,XAUUSD,sell,1.0,23.162920407288212,0.0,-1.0,-23.162920407288212,23.162920407288212
2024-05-09 00:30:00+00:00,XAUUSD,buy,1.0,23.088050000000003,0.0,1.0,23.088050000000003,-23.088050000000003
2024-05-09 00:50:00+00:00,XAUUSD,sell,1.0,23.10454406623145,0.0,-1.0,-23.10454406623145,23.10454406623145
2024-05-09 12:20:00+00:00,XAUUSD,buy,1.0,23.188115,0.0,1.0,23.188115,-23.188115
2024-05-09 12:35:00+00:00,XAUUSD,sell,1.0,23.25828495982689,0.0,-1.0,-23.25828495982689,23.25828495982689
2024-05-09 14:55:00+00:00,XAUUSD,buy,1.0,23.3339,0.0,1.0,23.3339,-23.3339
2024-05-09 20:00:00+00:00,XAUUSD,sell,1.0,23.445451222122927,0.0,-1.0,-23.445451222122927,23.445451222122927
2024-05-10 01:00:00+00:00,XAUUSD,buy,1.0,23.52035,0.0,1.0,23.52035,-23.52035
2024-05-10 06:30:00+00:00,XAUUSD,sell,1.0,23.62729465475664,0.0,-1.0,-23.62729465475664,23.62729465475664
2024-05-10 13:20:00+00:00,XAUUSD,buy,1.0,23.70595,0.0,1.0,23.70595,-23.70595
2024-05-10 14:55:00+00:00,XAUUSD,sell,1.0,23.595557692596937,0.0,-1.0,-23.595557692596937,23.595557692596937
2024-05-10 16:20:00+00:00,XAUUSD,buy,1.0,23.6582,0.0,1.0,23.6582,-23.6582
2024-05-10 20:45:00+00:00,XAUUSD,sell,1.0,23.612992126441565,0.0,-1.0,-23.612992126441565,23.612992126441565
2024-05-13 08:15:00+00:00,XAUUSD,sell,1.0,23.4797,0.0,-1.0,-23.4797,23.4797
2024-05-13 08:40:00+00:00,XAUUSD,buy,1.0,23.424284513035985,0.0,1.0,23.424284513035985,-23.424284513035985
2024-05-13 09:05:00+00:00,XAUUSD,buy,1.0,23.44225,0.0,1.0,23.44225,-23.44225
2024-05-13 09:25:00+00:00,XAUUSD,sell,1.0,23.413963827097376,0.0,-1.0,-23.413963827097376,23.413963827097376
2024-05-13 10:10:00+00:00,XAUUSD,buy,1.0,23.418415,0.0,1.0,23.418415,-23.418415
2024-05-13 11:10:00+00:00,XAUUSD,sell,1.0,23.389094600133657,0.0,-1.0,-23.389094600133657,23.389094600133657
2024-05-13 12:10:00+00:00,XAUUSD,buy,1.0,23.47175,0.0,1.0,23.47175,-23.47175
2024-05-13 13:45:00+00:00,XAUUSD,sell,1.0,23.422683519209617,0.0,-1.0,-23.422683519209617,23.422683519209617
2024-05-13 15:55:00+00:00,XAUUSD,buy,1.0,23.3596,0.0,1.0,23.3596,-23.3596
2024-05-13 21:55:00+00:00,XAUUSD,sell,1.0,23.36765,0.0,-1.0,-23.36765,23.36765
2024-05-14 18:55:00+00:00,XAUUSD,sell,1.0,23.57715,0.0,-1.0,-23.57715,23.57715
2024-05-15 00:55:00+00:00,XAUUSD,buy,1.0,23.559015,0.0,1.0,23.559015,-23.559015
2024-05-15 01:30:00+00:00,XAUUSD,buy,1.0,23.586365,0.0,1.0,23.586365,-23.586365
2024-05-15 07:30:00+00:00,XAUUSD,sell,1.0,23.641915,0.0,-1.0,-23.641915,23.641915
2024-05-15 15:50:00+00:00,XAUUSD,sell,1.0,23.7841,0.0,-1.0,-23.7841,23.7841
2024-05-15 16:15:00+00:00,XAUUSD,buy,1.0,23.842920171896395,0.0,1.0,23.842920171896395,-23.842920171896395
2024-05-15 16:35:00+00:00,XAUUSD,sell,1.0,23.829235,0.0,-1.0,-23.829235,23.829235
2024-05-15 16:45:00+00:00,XAUUSD,buy,1.0,23.865394357778317,0.0,1.0,23.865394357778317,-23.865394357778317
2024-05-16 07:20:00+00:00,XAUUSD,buy,1.0,23.89895,0.0,1.0,23.89895,-23.89895
2024-05-16 09:25:00+00:00,XAUUSD,sell,1.0,23.84455253485896,0.0,-1.0,-23.84455253485896,23.84455253485896
2024-05-16 14:00:00+00:00,XAUUSD,buy,1.0,23.778485,0.0,1.0,23.778485,-23.778485
2024-05-16 20:00:00+00:00,XAUUSD,sell,1.0,23.7814,0.0,-1.0,-23.7814,23.7814
2024-05-16 20:15:00+00:00,XAUUSD,sell,1.0,23.774215,0.0,-1.0,-23.774215,23.774215
2024-05-17 02:15:00+00:00,XAUUSD,buy,1.0,23.78335,0.0,1.0,23.78335,-23.78335
2024-05-17 03:55:00+00:00,XAUUSD,buy,1.0,23.779335000000003,0.0,1.0,23.779335000000003,-23.779335000000003
2024-05-17 06:10:00+00:00,XAUUSD,sell,1.0,23.833107863115963,0.0,-1.0,-23.833107863115963,23.833107863115963
2024-05-17 08:10:00+00:00,XAUUSD,sell,1.0,23.8263,0.0,-1.0,-23.8263,23.8263
2024-05-17 08:55:00+00:00,XAUUSD,buy,1.0,23.851609279383823,0.0,1.0,23.851609279383823,-23.851609279383823
2024-05-17 12:35:00+00:00,XAUUSD,sell,1.0,23.87205,0.0,-1.0,-23.87205,23.87205
2024-05-17 12:40:00+00:00,XAUUSD,buy,1.0,23.90569923801646,0.0,1.0,23.90569923801646,-23.90569923801646
2024-05-17 13:35:00+00:00,XAUUSD,sell,1.0,23.9878,0.0,-1.0,-23.9878,23.9878
2024-05-17 14:25:00+00:00,XAUUSD,buy,1.0,24.05869006467809,0.0,1.0,24.05869006467809,-24.05869006467809
2024-05-17 16:00:00+00:00,XAUUSD,buy,1.0,24.110115,0.0,1.0,24.110115,-24.110115
2024-05-19 23:00:00+00:00,XAUUSD,sell,1.0,24.18275,0.0,-1.0,-24.18275,24.18275
2024-05-20 00:25:00+00:00,XAUUSD,buy,1.0,24.217635,0.0,1.0,24.217635,-24.217635
2024-05-20 01:00:00+00:00,XAUUSD,sell,1.0,24.32764050876991,0.0,-1.0,-24.32764050876991,24.32764050876991
2024-05-20 01:55:00+00:00,XAUUSD,buy,1.0,24.347285,0.0,1.0,24.347285,-24.347285
2024-05-20 05:35:00+00:00,XAUUSD,sell,1.0,24.46898379915393,0.0,-1.0,-24.46898379915393,24.46898379915393
2024-05-21 13:10:00+00:00,XAUUSD,buy,1.0,24.2808,0.0,1.0,24.2808,-24.2808
2024-05-21 16:00:00+00:00,XAUUSD,sell,1.0,24.198998633070136,0.0,-1.0,-24.198998633070136,24.198998633070136
2024-05-22 09:15:00+00:00,XAUUSD,buy,1.0,24.176685,0.0,1.0,24.176685,-24.176685
2024-05-22 09:30:00+00:00,XAUUSD,sell,1.0,24.15190770924572,0.0,-1.0,-24.15190770924572,24.15190770924572
2024-05-22 17:15:00+00:00,XAUUSD,sell,1.0,23.910615,0.0,-1.0,-23.910615,23.910615
2024-05-22 18:20:00+00:00,XAUUSD,buy,1.0,23.834184743088947,0.0,1.0,23.834184743088947,-23.834184743088947
2024-05-22 20:30:00+00:00,XAUUSD,sell,1.0,23.783215,0.0,-1.0,-23.783215,23.783215
2024-05-22 22:00:00+00:00,XAUUSD,buy,1.0,23.804298992017003,0.0,1.0,23.804298992017003,-23.804298992017003
2024-05-23 00:45:00+00:00,XAUUSD,sell,1.0,23.8046,0.0,-1.0,-23.8046,23.8046
2024-05-23 01:20:00+00:00,XAUUSD,buy,1.0,23.742484582091144,0.0,1.0,23.742484582091144,-23.742484582091144
2024-05-23 02:35:00+00:00,XAUUSD,sell,1.0,23.6966,0.0,-1.0,-23.6966,23.6966
2024-05-23 04:15:00+00:00,XAUUSD,buy,1.0,23.73421330056725,0.0,1.0,23.73421330056725,-23.73421330056725
2024-05-23 11:50:00+00:00,XAUUSD,sell,1.0,23.6703,0.0,-1.0,-23.6703,23.6703
2024-05-23 12:50:00+00:00,XAUUSD,buy,1.0,23.61552408566641,0.0,1.0,23.61552408566641,-23.61552408566641
2024-05-23 16:10:00+00:00,XAUUSD,sell,1.0,23.4568,0.0,-1.0,-23.4568,23.4568
2024-05-23 17:25:00+00:00,XAUUSD,buy,1.0,23.35849371292809,0.0,1.0,23.35849371292809,-23.35849371292809
2024-05-24 07:30:00+00:00,XAUUSD,sell,1.0,23.373535,0.0,-1.0,-23.373535,23.373535
2024-05-24 08:45:00+00:00,XAUUSD,buy,1.0,23.410103835333302,0.0,1.0,23.410103835333302,-23.410103835333302
2024-05-24 15:20:00+00:00,XAUUSD,sell,1.0,23.363035,0.0,-1.0,-23.363035,23.363035
2024-05-26 22:20:00+00:00,XAUUSD,buy,1.0,23.35275,0.0,1.0,23.35275,-23.35275
2024-05-27 11:45:00+00:00,XAUUSD,sell,1.0,23.444085,0.0,-1.0,-23.444085,23.444085
2024-05-27 12:15:00+00:00,XAUUSD,buy,1.0,23.45888824971798,0.0,1.0,23.45888824971798,-23.45888824971798
2024-05-28 16:25:00+00:00,XAUUSD,sell,1.0,23.57545,0.0,-1.0,-23.57545,23.57545
2024-05-28 22:25:00+00:00,XAUUSD,buy,1.0,23.597285,0.0,1.0,23.597285,-23.597285
2024-05-29 04:30:00+00:00,XAUUSD,sell,1.0,23.5733,0.0,-1.0,-23.5733,23.5733
2024-05-29 05:30:00+00:00,XAUUSD,buy,1.0,23.59191042719494,0.0,1.0,23.59191042719494,-23.59191042719494
2024-05-29 13:40:00+00:00,XAUUSD,sell,1.0,23.407435,0.0,-1.0,-23.407435,23.407435
2024-05-29 19:40:00+00:00,XAUUSD,buy,1.0,23.378335,0.0,1.0,23.378335,-23.378335
2024-05-30 19:45:00+00:00,XAUUSD,sell,1.0,23.40145,0.0,-1.0,-23.40145,23.40145
2024-05-30 20:40:00+00:00,XAUUSD,buy,1.0,23.429021436420147,0.0,1.0,23.429021436420147,-23.429021436420147
2024-06-03 02:20:00+00:00,XAUUSD,sell,1.0,23.288315,0.0,-1.0,-23.288315,23.288315
2024-06-03 03:25:00+00:00,XAUUSD,buy,1.0,23.23913373899836,0.0,1.0,23.23913373899836,-23.23913373899836
2024-06-03 03:40:00+00:00,XAUUSD,sell,1.0,23.23095,0.0,-1.0,-23.23095,23.23095
2024-06-03 07:15:00+00:00,XAUUSD,buy,1.0,23.285213094608928,0.0,1.0,23.285213094608928,-23.285213094608928
2024-06-03 17:20:00+00:00,XAUUSD,sell,1.0,23.489065,0.0,-1.0,-23.489065,23.489065
2024-06-03 23:20:00+00:00,XAUUSD,buy,1.0,23.50905,0.0,1.0,23.50905,-23.50905
2024-06-04 09:45:00+00:00,XAUUSD,buy,1.0,23.3213,0.0,1.0,23.3213,-23.3213
2024-06-04 11:00:00+00:00,XAUUSD,sell,1.0,23.288005637774084,0.0,-1.0,-23.288005637774084,23.288005637774084
2024-06-04 11:55:00+00:00,XAUUSD,buy,1.0,23.280385,0.0,1.0,23.280385,-23.280385
2024-06-04 12:30:00+00:00,XAUUSD,sell,1.0,23.337358641351297,0.0,-1.0,-23.337358641351297,23.337358641351297
2024-06-05 07:20:00+00:00,XAUUSD,sell,1.0,23.3071,0.0,-1.0,-23.3071,23.3071
2024-06-05 08:10:00+00:00,XAUUSD,buy,1.0,23.341306468839704,0.0,1.0,23.341306468839704,-23.341306468839704
2024-06-05 10:35:00+00:00,XAUUSD,buy,1.0,23.3382,0.0,1.0,23.3382,-23.3382
2024-06-05 12:45:00+00:00,XAUUSD,sell,1.0,23.398789951134106,0.0,-1.0,-23.398789951134106,23.398789951134106
2024-06-05 13:55:00+00:00,XAUUSD,buy,1.0,23.45392,0.0,1.0,23.45392,-23.45392
2024-06-05 14:05:00+00:00,XAUUSD,sell,1.0,23.37651334735215,0.0,-1.0,-23.37651334735215,23.37651334735215
2024-06-05 14:30:00+00:00,XAUUSD,buy,1.0,23.4721,0.0,1.0,23.4721,-23.4721
2024-06-05 20:30:00+00:00,XAUUSD,sell,1.0,23.53285,0.0,-1.0,-23.53285,23.53285
2024-06-06 01:00:00+00:00,XAUUSD,buy,1.0,23.5836,0.0,1.0,23.5836,-23.5836
2024-06-06 01:25:00+00:00,XAUUSD,sell,1.0,23.66314918114445,0.0,-1.0,-23.66314918114445,23.66314918114445
2024-06-06 02:30:00+00:00,XAUUSD,buy,1.0,23.7013,0.0,1.0,23.7013,-23.7013
2024-06-06 06:25:00+00:00,XAUUSD,sell,1.0,23.647347953678253,0.0,-1.0,-23.647347953678253,23.647347953678253
2024-06-06 13:20:00+00:00,XAUUSD,buy,1.0,23.59155,0.0,1.0,23.59155,-23.59155
2024-06-06 15:15:00+00:00,XAUUSD,sell,1.0,23.716836445240407,0.0,-1.0,-23.716836445240407,23.716836445240407
2024-06-07 02:30:00+00:00,XAUUSD,buy,1.0,23.723515,0.0,1.0,23.723515,-23.723515
2024-06-07 03:25:00+00:00,XAUUSD,sell,1.0,23.787491946775653,0.0,-1.0,-23.787491946775653,23.787491946775653
2024-06-07 03:35:00+00:00,XAUUSD,buy,1.0,23.79565,0.0,1.0,23.79565,-23.79565
2024-06-07 06:15:00+00:00,XAUUSD,sell,1.0,23.748523691220523,0.0,-1.0,-23.748523691220523,23.748523691220523
2024-06-07 11:45:00+00:00,XAUUSD,sell,1.0,23.3348,0.0,-1.0,-23.3348,23.3348
2024-06-07 11:50:00+00:00,XAUUSD,buy,1.0,23.35564565450175,0.0,1.0,23.35564565450175,-23.35564565450175
2024-06-07 13:40:00+00:00,XAUUSD,sell,1.0,23.17035,0.0,-1.0,-23.17035,23.17035
2024-06-07 19:30:00+00:00,XAUUSD,buy,1.0,22.93060699495181,0.0,1.0,22.93060699495181,-22.93060699495181
2024-06-10 03:20:00+00:00,XAUUSD,sell,1.0,22.951835000000003,0.0,-1.0,-22.951835000000003,22.951835000000003
2024-06-10 06:40:00+00:00,XAUUSD,buy,1.0,22.89417479544776,0.0,1.0,22.89417479544776,-22.89417479544776
2024-06-10 18:45:00+00:00,XAUUSD,sell,1.0,23.102715,0.0,-1.0,-23.102715,23.102715
2024-06-10 19:00:00+00:00,XAUUSD,buy,1.0,23.11748090540478,0.0,1.0,23.11748090540478,-23.11748090540478
2024-06-11 01:00:00+00:00,XAUUSD,sell,1.0,23.08555,0.0,-1.0,-23.08555,23.08555
2024-06-11 01:50:00+00:00,XAUUSD,buy,1.0,23.046841775779928,0.0,1.0,23.046841775779928,-23.046841775779928
2024-06-11 22:25:00+00:00,XAUUSD,sell,1.0,23.15345,0.0,-1.0,-23.15345,23.15345
2024-06-11 22:45:00+00:00,XAUUSD,buy,1.0,23.175664212272583,0.0,1.0,23.175664212272583,-23.175664212272583
2024-06-12 03:50:00+00:00,XAUUSD,sell,1.0,23.143765,0.0,-1.0,-23.143765,23.143765
2024-06-12 06:15:00+00:00,XAUUSD,buy,1.0,23.166017629962493,0.0,1.0,23.166017629962493,-23.166017629962493
2024-06-12 06:55:00+00:00,XAUUSD,sell,1.0,23.149015,0.0,-1.0,-23.149015,23.149015
2024-06-12 12:30:00+00:00,XAUUSD,buy,1.0,23.17578742349101,0.0,1.0,23.17578742349101,-23.17578742349101
2024-06-13 08:05:00+00:00,XAUUSD,sell,1.0,23.1504,0.0,-1.0,-23.1504,23.1504
2024-06-13 10:20:00+00:00,XAUUSD,buy,1.0,23.190182945421004,0.0,1.0,23.190182945421004,-23.190182945421004
2024-06-13 22:35:00+00:00,XAUUSD,sell,1.0,23.031755,0.0,-1.0,-23.031755,23.031755
2024-06-14 00:30:00+00:00,XAUUSD,buy,1.0,23.042931271173146,0.0,1.0,23.042931271173146,-23.042931271173146
2024-06-14 16:00:00+00:00,XAUUSD,buy,1.0,23.285085,0.0,1.0,23.285085,-23.285085
2024-06-16 23:00:00+00:00,XAUUSD,sell,1.0,23.288245,0.0,-1.0,-23.288245,23.288245
2024-06-17 11:30:00+00:00,XAUUSD,sell,1.0,23.1809,0.0,-1.0,-23.1809,23.1809
2024-06-17 13:05:00+00:00,XAUUSD,buy,1.0,23.216427256071395,0.0,1.0,23.216427256071395,-23.216427256071395
2024-06-17 17:20:00+00:00,XAUUSD,sell,1.0,23.1586,0.0,-1.0,-23.1586,23.1586
2024-06-17 18:40:00+00:00,XAUUSD,buy,1.0,23.187424418823923,0.0,1.0,23.187424418823923,-23.187424418823923
2024-06-18 09:05:00+00:00,XAUUSD,buy,1.0,23.1344,0.0,1.0,23.1344,-23.1344
2024-06-18 10:25:00+00:00,XAUUSD,sell,1.0,23.10625300554328,0.0,-1.0,-23.10625300554328,23.10625300554328
2024-06-18 16:55:00+00:00,XAUUSD,buy,1.0,23.30325,0.0,1.0,23.30325,-23.30325
2024-06-18 22:55:00+00:00,XAUUSD,sell,1.0,23.283145,0.0,-1.0,-23.283145,23.283145
2024-06-19 03:10:00+00:00,XAUUSD,buy,1.0,23.316535,0.0,1.0,23.316535,-23.316535
2024-06-19 03:20:00+00:00,XAUUSD,sell,1.0,23.299910659210592,0.0,-1.0,-23.299910659210592,23.299910659210592
2024-06-19 16:50:00+00:00,XAUUSD,sell,1.0,23.296715,0.0,-1.0,-23.296715,23.296715
2024-06-19 22:50:00+00:00,XAUUSD,buy,1.0,23.30415,0.0,1.0,23.30415,-23.30415
2024-06-20 09:35:00+00:00,XAUUSD,buy,1.0,23.352685,0.0,1.0,23.352685,-23.352685
2024-06-20 11:40:00+00:00,XAUUSD,sell,1.0,23.41280871985898,0.0,-1.0,-23.41280871985898,23.41280871985898
2024-06-21 07:40:00+00:00,XAUUSD,buy,1.0,23.6068,0.0,1.0,23.6068,-23.6068
2024-06-21 13:25:00+00:00,XAUUSD,sell,1.0,23.54860721830658,0.0,-1.0,-23.54860721830658,23.54860721830658
2024-06-21 14:35:00+00:00,XAUUSD,buy,1.0,23.36665,0.0,1.0,23.36665,-23.36665
2024-06-21 15:15:00+00:00,XAUUSD,sell,1.0,23.2772245679178,0.0,-1.0,-23.2772245679178,23.2772245679178
2024-06-21 15:50:00+00:00,XAUUSD,buy,1.0,23.294165,0.0,1.0,23.294165,-23.294165
2024-06-21 16:10:00+00:00,XAUUSD,sell,1.0,23.24937068889245,0.0,-1.0,-23.24937068889245,23.24937068889245
2024-06-23 22:55:00+00:00,XAUUSD,sell,1.0,23.2161,0.0,-1.0,-23.2161,23.2161
2024-06-23 23:15:00+00:00,XAUUSD,buy,1.0,23.2013852016815,0.0,1.0,23.2013852016815,-23.2013852016815
2024-06-23 23:40:00+00:00,XAUUSD,sell,1.0,23.1951,0.0,-1.0,-23.1951,23.1951
2024-06-24 00:00:00+00:00,XAUUSD,buy,1.0,23.206840163291474,0.0,1.0,23.206840163291474,-23.206840163291474
2024-06-24 08:05:00+00:00,XAUUSD,sell,1.0,23.3057,0.0,-1.0,-23.3057,23.3057
2024-06-24 09:05:00+00:00,XAUUSD,buy,1.0,23.27377883415532,0.0,1.0,23.27377883415532,-23.27377883415532
2024-06-24 09:30:00+00:00,XAUUSD,sell,1.0,23.2498,0.0,-1.0,-23.2498,23.2498
2024-06-24 13:25:00+00:00,XAUUSD,buy,1.0,23.312393360738337,0.0,1.0,23.312393360738337,-23.312393360738337
2024-06-25 12:35:00+00:00,XAUUSD,sell,1.0,23.26305,0.0,-1.0,-23.26305,23.26305
2024-06-25 15:30:00+00:00,XAUUSD,buy,1.0,23.17013584146563,0.0,1.0,23.17013584146563,-23.17013584146563
2024-06-27 14:00:00+00:00,XAUUSD,buy,1.0,23.2898,0.0,1.0,23.2898,-23.2898
2024-06-27 20:00:00+00:00,XAUUSD,sell,1.0,23.263935,0.0,-1.0,-23.263935,23.263935
2024-06-28 03:55:00+00:00,XAUUSD,buy,1.0,23.21845,0.0,1.0,23.21845,-23.21845
2024-06-28 04:00:00+00:00,XAUUSD,sell,1.0,23.208432933295622,0.0,-1.0,-23.208432933295622,23.208432933295622
2024-06-28 04:50:00+00:00,XAUUSD,buy,1.0,23.214135,0.0,1.0,23.214135,-23.214135
2024-06-28 05:30:00+00:00,XAUUSD,sell,1.0,23.24179244700373,0.0,-1.0,-23.24179244700373,23.24179244700373
2024-06-28 06:25:00+00:00,XAUUSD,buy,1.0,23.2767,0.0,1.0,23.2767,-23.2767
2024-06-28 06:40:00+00:00,XAUUSD,sell,1.0,23.254508339764865,0.0,-1.0,-23.254508339764865,23.254508339764865
