entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
11770,11797,2024-02-28 03:50:00+00:00,2024-02-28 06:05:00+00:00,short,20.31015,20.320009375705446,20.29043124858911,20.320009375705446,stop,-0.0004854408118819542,-0.0006854408118819542,0.0004854408118820357,-1.411996671257469
11909,11981,2024-02-28 15:25:00+00:00,2024-02-28 21:25:00+00:00,long,20.331885,20.30889437091669,20.37786625816662,20.337200000000003,time,0.0002614120628758876,6.141206287588758e-05,0.0011307672202213398,0.05431008409454645
12031,12103,2024-02-29 01:35:00+00:00,2024-02-29 07:35:00+00:00,long,20.3581,20.34217936231833,20.38994127536334,20.3756,time,0.0008596087061167879,0.0006596087061167879,0.0007820296433198831,0.8434574199427408
12109,12136,2024-02-29 08:05:00+00:00,2024-02-29 10:20:00+00:00,short,20.361,20.37554767682686,20.331904646346285,20.331904646346285,target,0.0014289746895396194,0.0012289746895396193,0.000714487344769804,1.7200790144372613
12150,12160,2024-02-29 11:30:00+00:00,2024-02-29 12:20:00+00:00,short,20.3075,20.316890381609557,20.28871923678089,20.28871923678089,target,0.0009248190677884072,0.0007248190677884072,0.0004624095338941862,1.5674829628118905
12163,12173,2024-02-29 12:35:00+00:00,2024-02-29 13:25:00+00:00,long,20.298405,20.28030757022695,20.3345998595461,20.3345998595461,target,0.001783138110905691,0.0015831381109056909,0.0008915690554528826,1.7756763757641203
12188,12190,2024-02-29 14:40:00+00:00,2024-02-29 14:50:00+00:00,long,20.4986,20.473796254428212,20.548207491143575,20.473796254428212,stop,-0.0012100214439907386,-0.0014100214439907387,0.0012100214439907005,-1.1652863259804254
12199,12206,2024-02-29 15:35:00+00:00,2024-02-29 16:10:00+00:00,long,20.4933,20.461866567442282,20.55616686511544,20.461866567442282,stop,-0.0015338394771813313,-0.0017338394771813314,0.0015338394771812855,-1.130391740364638
12319,12332,2024-03-01 01:35:00+00:00,2024-03-01 02:40:00+00:00,long,20.443215,20.43549669320283,20.458651613594338,20.458651613594338,target,0.0007550971603214052,0.0005550971603214052,0.0003775485801606822,1.4702668425210146
12338,12361,2024-03-01 03:10:00+00:00,2024-03-01 05:05:00+00:00,long,20.46155,20.450272417346067,20.484105165307863,20.450272417346067,stop,-0.000551159743711116,-0.000751159743711116,0.0005511597437111056,-1.362871201895998
12439,12453,2024-03-01 11:35:00+00:00,2024-03-01 12:45:00+00:00,long,20.5683,20.53724104427427,20.63041791145146,20.53724104427427,stop,-0.001510039999695123,-0.0017100399996951231,0.0015100399996951365,-1.1324468218775119
12605,12669,2024-03-04 02:25:00+00:00,2024-03-04 07:45:00+00:00,long,20.818385,20.792989420142117,20.869176159715764,20.869176159715764,target,0.002439726218713245,0.002239726218713245,0.0012198631093565716,1.8360471758659567
12894,12928,2024-03-05 02:30:00+00:00,2024-03-05 05:20:00+00:00,long,21.131335,21.112874600110974,21.168255799778052,21.168255799778052,target,0.0017472062119148202,0.00154720621191482,0.0008736031059573868,1.7710630829868268
12930,12945,2024-03-05 05:30:00+00:00,2024-03-05 06:45:00+00:00,long,21.171915,21.15277675325137,21.210191493497256,21.15277675325137,stop,-0.0009039450020760231,-0.0011039450020760232,0.0009039450020760294,-1.2212523973465366
13034,13106,2024-03-05 14:10:00+00:00,2024-03-05 20:10:00+00:00,long,21.303965,21.216060690962944,21.479773618074116,21.292900000000003,time,-0.0005193868840847049,-0.0007193868840847049,0.004126194773463872,-0.17434632231537756
13486,13488,2024-03-07 03:50:00+00:00,2024-03-07 04:00:00+00:00,long,21.523215,21.495458874019253,21.578727251961496,21.578727251961496,target,0.0025791802926047325,0.0023791802926047324,0.0012895901463023868,1.844911964922802
13584,13591,2024-03-07 12:00:00+00:00,2024-03-07 12:35:00+00:00,long,21.5699,21.544573890905557,21.620552218188887,21.544573890905557,stop,-0.0011741412382274552,-0.0013741412382274553,0.001174141238227504,-1.1703372578341054
13594,13614,2024-03-07 12:50:00+00:00,2024-03-07 14:30:00+00:00,long,21.5818,21.537402568752224,21.670594862495555,21.537402568752224,stop,-0.002057169988035179,-0.002257169988035179,0.002057169988035153,-1.0972209394780397
13646,13718,2024-03-07 17:10:00+00:00,2024-03-07 23:10:00+00:00,long,21.583245,21.550722420730896,21.648290158538213,21.59445,time,0.0005191527038681532,0.00031915270386815317,0.0015068438165394375,0.21180211257017034
14053,14111,2024-03-11 03:05:00+00:00,2024-03-11 07:55:00+00:00,long,21.78525,21.76716506721555,21.821419865568902,21.821419865568902,target,0.0016602915077357228,0.0014602915077357227,0.0008301457538678949,1.759078449986299
14154,14173,2024-03-11 11:30:00+00:00,2024-03-11 13:05:00+00:00,long,21.78035,21.762909291579074,21.815231416841847,21.762909291579074,stop,-0.0008007542771775178,-0.0010007542771775179,0.00080075427717756,-1.2497645088517526
14411,14424,2024-03-12 08:55:00+00:00,2024-03-12 10:00:00+00:00,long,21.77875,21.758241954246092,21.819766091507812,21.758241954246092,stop,-0.000941653940373377,-0.0011416539403733771,0.0009416539403733849,-1.2123922496499042
14466,14538,2024-03-12 13:30:00+00:00,2024-03-12 19:30:00+00:00,short,21.60675,21.67276189029392,21.474726219412165,21.55225,time,0.002522359910676064,0.002322359910676064,0.003055151297345421,0.7601456307364499
14764,14799,2024-03-13 14:20:00+00:00,2024-03-13 17:15:00+00:00,long,21.685435,21.631456019129704,21.793392961740587,21.793392961740587,target,0.004978362746266729,0.004778362746266729,0.002489181373133358,1.9196522985113451
14818,14890,2024-03-13 18:50:00+00:00,2024-03-14 00:50:00+00:00,short,21.7494,21.76790603501,21.712387929980004,21.759715,time,-0.0004742659567620322,-0.0006742659567620322,0.0008508756567996731,-0.7924377088253461
14961,14994,2024-03-14 06:45:00+00:00,2024-03-14 09:30:00+00:00,short,21.68115,21.701437109809124,21.64057578038175,21.701437109809124,stop,-0.000935702663794391,-0.0011357026637943911,0.0009357026637943592,-1.2137431114872226
15006,15021,2024-03-14 10:30:00+00:00,2024-03-14 11:45:00+00:00,long,21.70845,21.678314527827304,21.76872094434539,21.678314527827304,stop,-0.0013881908737241044,-0.0015881908737241045,0.0013881908737240654,-1.144072405777623
15028,15032,2024-03-14 12:20:00+00:00,2024-03-14 12:40:00+00:00,short,21.66085,21.696058810401823,21.590432379196354,21.696058810401823,stop,-0.001625458391606216,-0.001825458391606216,0.0016254583916061876,-1.1230422137593798
15076,15087,2024-03-14 16:20:00+00:00,2024-03-14 17:15:00+00:00,long,21.59075,21.564062547192062,21.644124905615875,21.644124905615875,target,0.002472119107297166,0.002272119107297166,0.0012360595536485633,1.8381954969339445
15286,15301,2024-03-15 09:50:00+00:00,2024-03-15 11:05:00+00:00,long,21.703455,21.67303406119202,21.764296877615966,21.67303406119202,stop,-0.0014016634129442318,-0.001601663412944232,0.0014016634129442483,-1.1426876074600452
15333,15378,2024-03-15 13:45:00+00:00,2024-03-15 17:30:00+00:00,long,21.60425,21.56178554779404,21.689178904411918,21.56178554779404,stop,-0.001965560119233878,-0.002165560119233878,0.0019655601192338883,-1.1017521656759046
15456,15460,2024-03-18 01:00:00+00:00,2024-03-18 01:20:00+00:00,short,21.549100000000003,21.565949291224086,21.515401417551836,21.515401417551836,target,0.0015638046344472745,0.0013638046344472744,0.0007819023172236254,1.7442135707509487
15469,15477,2024-03-18 02:05:00+00:00,2024-03-18 02:45:00+00:00,short,21.51925,21.535870996945178,21.486008006109643,21.486008006109643,target,0.0015447561550870903,0.0013447561550870902,0.0007723780775435245,1.7410594531927945
15586,15589,2024-03-18 11:50:00+00:00,2024-03-18 12:05:00+00:00,short,21.5995,21.614605357150197,21.569289285699604,21.614605357150197,stop,-0.0006993382786730784,-0.0008993382786730784,0.0006993382786730046,-1.285984629775435
15598,15670,2024-03-18 12:50:00+00:00,2024-03-18 18:50:00+00:00,short,21.5904,21.639788390814775,21.491623218370446,21.602985,time,-0.0005828979546464996,-0.0007828979546464996,0.00228751624864646,-0.3422480407592724
15817,15831,2024-03-19 07:05:00+00:00,2024-03-19 08:15:00+00:00,short,21.554,21.576143040644638,21.50971391871072,21.50971391871072,target,0.0020546572000221808,0.0018546572000221807,0.0010273286000111097,1.805320321265079
15916,15927,2024-03-19 15:20:00+00:00,2024-03-19 16:15:00+00:00,short,21.50815,21.55980471544488,21.40484056911024,21.55980471544488,stop,-0.002401634517374962,-0.002601634517374962,0.002401634517375015,-1.0832766174327269
16071,16117,2024-03-20 04:15:00+00:00,2024-03-20 08:05:00+00:00,short,21.58895,21.604169422917828,21.558511154164346,21.558511154164346,target,0.0014099271078794606,0.0012099271078794605,0.0007049635539397273,1.7162973878598682
16138,16172,2024-03-20 09:50:00+00:00,2024-03-20 12:40:00+00:00,short,21.5417,21.56140727573921,21.502285448521576,21.502285448521576,target,0.0018296862122498814,0.0016296862122498813,0.0009148431061249291,1.7813832771517344
16245,16287,2024-03-20 18:45:00+00:00,2024-03-20 22:15:00+00:00,long,21.77535,21.61346085539774,22.09912828920452,22.09912828920452,target,0.014869028015830787,0.014669028015830787,0.007434514007915347,1.9730984430508745
16300,16315,2024-03-20 23:20:00+00:00,2024-03-21 00:35:00+00:00,long,22.05355,21.956406518292177,22.24783696341565,21.956406518292177,stop,-0.004404890900005842,-0.004604890900005842,0.004404890900005882,-1.0454040754912428
16498,16513,2024-03-21 15:50:00+00:00,2024-03-21 17:05:00+00:00,long,21.73835,21.704228458185238,21.806593083629526,21.806593083629526,target,0.0031392945476325096,0.0029392945476325095,0.0015696472738162132,1.8725828374254754
16614,16618,2024-03-22 01:30:00+00:00,2024-03-22 01:50:00+00:00,short,21.83325,21.861905054722243,21.775939890555513,21.775939890555513,target,0.0026249005276121062,0.002424900527612106,0.0013124502638060425,1.8476132716316414
16627,16684,2024-03-22 02:35:00+00:00,2024-03-22 07:20:00+00:00,short,21.7247,21.772001888134124,21.630096223731748,21.630096223731748,target,0.004354664334524805,0.004154664334524805,0.0021773321672623968,1.9081444692200562
17328,17340,2024-03-26 14:00:00+00:00,2024-03-26 15:00:00+00:00,long,21.85695,21.778877951613076,22.01309409677385,21.778877951613076,stop,-0.0035719552996610338,-0.003771955299661034,0.00357195529966099,-1.0559917418235985
17342,17414,2024-03-26 15:10:00+00:00,2024-03-26 21:10:00+00:00,short,21.77085,21.822390489205283,21.667769021589432,21.7891,time,-0.000838276870218646,-0.0010382768702186461,0.0023674082181119956,-0.4385711183380529
17626,17632,2024-03-27 14:50:00+00:00,2024-03-27 15:20:00+00:00,long,21.9523,21.908977933281506,22.038944133436992,21.908977933281506,stop,-0.0019734636789081605,-0.0021734636789081606,0.0019734636789081545,-1.1013446566238878
17640,17712,2024-03-27 16:00:00+00:00,2024-03-27 22:00:00+00:00,long,21.9071,21.881912084186425,21.95747583162715,21.923535,time,0.0007502134011347916,0.0005502134011347916,0.0011497603888043168,0.4785461440608813
17910,17933,2024-03-28 14:30:00+00:00,2024-03-28 16:25:00+00:00,long,22.08875,22.042545020631525,22.181159958736952,22.181159958736952,target,0.004183575744981072,0.003983575744981072,0.0020917878724905467,1.9043880096377634
18161,18177,2024-04-01 12:25:00+00:00,2024-04-01 13:45:00+00:00,long,22.4847,22.433290821379146,22.58751835724171,22.433290821379146,stop,-0.0022864071400042763,-0.0024864071400042763,0.0022864071400042958,-1.087473484233491
18715,18725,2024-04-03 10:35:00+00:00,2024-04-03 11:25:00+00:00,long,22.7283,22.700800637130182,22.783298725739638,22.700800637130182,stop,-0.001209917278011008,-0.001409917278011008,0.0012099172780110415,-1.1653005560540814
18756,18785,2024-04-03 14:00:00+00:00,2024-04-03 16:25:00+00:00,long,22.781755,22.70999535026897,22.925274299462064,22.925274299462064,target,0.006299747296117486,0.006099747296117486,0.0031498736480587985,1.9365053890146127
19006,19015,2024-04-04 10:50:00+00:00,2024-04-04 11:35:00+00:00,long,22.947335,22.924372638430754,22.99325972313849,22.924372638430754,stop,-0.001000654828512526,-0.0012006548285125262,0.0010006548285125642,-1.19986911880232
19308,19309,2024-04-05 12:00:00+00:00,2024-04-05 12:05:00+00:00,long,22.9305,22.9159504408709,22.959599118258193,22.9159504408709,stop,-0.0006345068415035682,-0.0008345068415035682,0.0006345068415035604,-1.3152054250681868
19313,19314,2024-04-05 12:25:00+00:00,2024-04-05 12:30:00+00:00,long,22.9615,22.900941246059304,23.082617507881395,22.900941246059304,stop,-0.002637404086871409,-0.002837404086871409,0.002637404086871366,-1.0758321411268692
19347,19419,2024-04-05 15:15:00+00:00,2024-04-07 22:15:00+00:00,long,23.24865,23.14407261512411,23.457804769751785,23.14407261512411,stop,-0.0044982132242470385,-0.004698213224247038,0.004498213224247084,-1.0444620983899597
19897,19903,2024-04-09 14:05:00+00:00,2024-04-09 14:35:00+00:00,long,23.59625,23.527256482051385,23.734237035897234,23.527256482051385,stop,-0.0029239187560996527,-0.0031239187560996528,0.002923918756099647,-1.0684013529836902
19963,20014,2024-04-09 19:35:00+00:00,2024-04-09 23:50:00+00:00,long,23.48475,23.45069817024304,23.552853659513914,23.552853659513914,target,0.0028999099208599777,0.0026999099208599776,0.001449954960429985,1.8620646797175362
20039,20078,2024-04-10 01:55:00+00:00,2024-04-10 05:10:00+00:00,long,23.49515,23.454921262653862,23.575607474692273,23.575607474692273,target,0.0034244290712028835,0.0032244290712028834,0.0017122145356014739,1.8831922065110844
20165,20166,2024-04-10 12:25:00+00:00,2024-04-10 12:30:00+00:00,long,23.500515,23.471663208423585,23.55821858315283,23.471663208423585,stop,-0.0012277089066522473,-0.0014277089066522474,0.0012277089066522414,-1.1629050646724293
20180,20252,2024-04-10 13:40:00+00:00,2024-04-10 19:40:00+00:00,long,23.32825,23.181153047851993,23.622443904296016,23.300385,time,-0.0011944745105184618,-0.0013944745105184619,0.0063055287965453,-0.22115108110541362
20256,20282,2024-04-10 20:00:00+00:00,2024-04-10 22:10:00+00:00,long,23.3101,23.28925763056515,23.351784738869696,23.351784738869696,target,0.0017882694141035937,0.0015882694141035937,0.0008941347070518343,1.7763200553573852
20483,20510,2024-04-11 14:55:00+00:00,2024-04-11 17:10:00+00:00,long,23.3909,23.316456399769976,23.539787200460044,23.539787200460044,target,0.0063651762206689,0.0061651762206689,0.0031825881103344725,1.9371580628709808
20537,20540,2024-04-11 19:25:00+00:00,2024-04-11 19:40:00+00:00,long,23.64415,23.61247257207121,23.707504855857582,23.707504855857582,target,0.0026795150537270995,0.0024795150537270994,0.0013397575268635686,1.8507192549095313
20543,20615,2024-04-11 19:55:00+00:00,2024-04-12 01:55:00+00:00,long,23.729,23.611134467303284,23.96473106539343,23.908700000000003,time,0.007573011926335083,0.007373011926335083,0.004967151278887239,1.484354212481819
20733,20758,2024-04-12 11:45:00+00:00,2024-04-12 13:50:00+00:00,long,23.9528,23.899801089907697,24.058797820184605,24.058797820184605,target,0.004425278889507833,0.0042252788895078336,0.002212639444753954,1.9096102158063424
20762,20777,2024-04-12 14:10:00+00:00,2024-04-12 15:25:00+00:00,long,24.1424,23.992755362815082,24.441689274369832,23.992755362815082,stop,-0.006198415948079572,-0.006398415948079572,0.006198415948079591,-1.0322663081411434
20874,20946,2024-04-15 00:30:00+00:00,2024-04-15 06:30:00+00:00,short,23.57125,23.652792443273096,23.408165113453805,23.5834,time,-0.0005154584504429849,-0.0007154584504429849,0.0034594025888782785,-0.206815608144688
21275,21282,2024-04-16 09:55:00+00:00,2024-04-16 10:30:00+00:00,long,23.7239,23.69384089908635,23.7840182018273,23.69384089908635,stop,-0.001267038763173467,-0.001467038763173467,0.0012670387631734403,-1.1578483663287902
21390,21406,2024-04-16 19:30:00+00:00,2024-04-16 20:50:00+00:00,short,23.900915,23.947253102310604,23.808238795378795,23.808238795378795,target,0.003877517016449228,0.0036775170164492278,0.001938758508224605,1.896841199639675
21560,21592,2024-04-17 09:40:00+00:00,2024-04-17 12:20:00+00:00,short,23.912565,23.94655272755848,23.844589544883043,23.844589544883043,target,0.002842666820433437,0.002642666820433437,0.0014213334102167212,1.8592870607123793
21920,21923,2024-04-18 15:40:00+00:00,2024-04-18 15:55:00+00:00,short,23.81275,23.844074494755855,23.750101010488294,23.844074494755855,stop,-0.0013154505361983038,-0.0015154505361983039,0.0013154505361982025,-1.1520391632710754
